Shipment_ID,Date,Origin_Port,Destination_Port,Carrier,Weather_En_Route,Container_Weight_Tons,Port_Congestion_Index,Route_Distance_NM,Is_Delayed,Delay_Days
SHP-12359,2025-05-04,Hamburg,Los Angeles,COSCO,Clear,25.01,0.17,10676,0,0
SHP-12360,2025-04-25,Singapore,Shanghai,Evergreen,Clear,15.63,0.74,8684,1,2
SHP-12361,2025-09-10,Hamburg,Rotterdam,Evergreen,Clear,27.47,0.75,5374,0,0
SHP-12362,2025-08-28,Dubai,Shanghai,MSC,Clear,19.1,0.91,8846,0,0
SHP-12363,2025-05-14,Singapore,Dubai,Evergreen,Clear,25.25,0.32,4670,0,0
SHP-12364,2025-06-09,Rotterdam,Dubai,COSCO,Typhoon,29.7,0.8,9148,0,0
SHP-12365,2025-06-26,Los Angeles,Hamburg,Maersk,Clear,18.09,0.64,5806,0,0
SHP-12366,2025-11-03,Rotterdam,Singapore,Maersk,Rain,22.33,0.17,8471,0,0
SHP-12367,2025-09-29,Los Angeles,Hamburg,MSC,Clear,29.39,0.94,6340,0,0
SHP-12368,2025-06-26,Singapore,Hamburg,MSC,Clear,18.57,0.9,3612,1,11
SHP-12369,2025-09-09,Shanghai,Dubai,Maersk,Clear,24.02,0.98,3325,0,0
SHP-12370,2025-04-19,Los Angeles,Shanghai,Hapag-Lloyd,Storm,18.21,0.32,3673,1,7
SHP-12371,2025-01-03,Rotterdam,Shanghai,Evergreen,Fog,13.13,0.87,5920,1,6
SHP-12372,2025-12-16,Rotterdam,Singapore,COSCO,Fog,22.89,0.23,6722,0,0
SHP-12373,2025-03-04,Los Angeles,Shanghai,Hapag-Lloyd,Clear,17.17,0.34,3367,0,0
SHP-12374,2025-02-17,Singapore,Los Angeles,Maersk,Clear,16.51,0.55,7848,0,0
SHP-12375,2025-12-03,Singapore,Dubai,COSCO,Rain,25.25,0.65,9019,0,0
SHP-12376,2025-03-12,Hamburg,Singapore,MSC,Clear,17.92,0.36,3407,0,0
SHP-12377,2025-10-09,Shanghai,Hamburg,COSCO,Clear,13.74,0.31,9976,0,0
SHP-12378,2025-07-19,Singapore,Shanghai,COSCO,Fog,17.67,0.85,6608,0,0
SHP-12379,2025-10-19,Singapore,Los Angeles,COSCO,Clear,12.1,0.44,5542,1,13
SHP-12380,2025-04-08,Hamburg,Shanghai,Hapag-Lloyd,Clear,10.92,0.57,8789,0,0
SHP-12381,2025-03-09,Rotterdam,Dubai,MSC,Clear,24.92,0.81,3973,1,14
SHP-12382,2025-11-08,Dubai,Los Angeles,Hapag-Lloyd,Rain,12.31,0.99,8235,0,0
SHP-12383,2025-10-23,Dubai,Shanghai,Maersk,Storm,12.94,0.21,11707,0,0
SHP-12384,2025-04-18,Shanghai,Los Angeles,Hapag-Lloyd,Clear,13.71,0.72,11053,0,0
SHP-12385,2025-07-18,Rotterdam,Dubai,MSC,Clear,18.3,0.15,9546,0,0
SHP-12386,2025-10-25,Hamburg,Singapore,Hapag-Lloyd,Typhoon,22.69,0.77,4450,1,6
SHP-12387,2025-09-27,Shanghai,Rotterdam,COSCO,Clear,27.07,0.84,7394,1,6
SHP-12388,2025-07-05,Rotterdam,Shanghai,MSC,Clear,28.82,0.9,7904,0,0
SHP-12389,2025-11-28,Shanghai,Los Angeles,MSC,Fog,28.22,0.13,4067,0,0
SHP-12390,2025-01-23,Rotterdam,Shanghai,Hapag-Lloyd,Clear,13.12,0.91,5104,0,0
SHP-12391,2025-10-31,Shanghai,Hamburg,Maersk,Storm,20.98,0.97,6611,1,11
SHP-12392,2025-12-27,Singapore,Shanghai,Hapag-Lloyd,Clear,17.21,0.59,6678,0,0
SHP-12393,2025-07-19,Hamburg,Rotterdam,Hapag-Lloyd,Clear,20.59,0.18,4720,0,0
SHP-12394,2025-03-06,Rotterdam,Singapore,MSC,Clear,28.95,0.46,9456,0,0
SHP-12395,2025-02-19,Hamburg,Rotterdam,Hapag-Lloyd,Clear,28.29,0.98,8441,0,0
SHP-12396,2025-07-28,Dubai,Singapore,Maersk,Clear,14.66,0.57,11281,0,0
SHP-12397,2025-07-13,Singapore,Dubai,Evergreen,Clear,25.37,0.13,9782,0,0
SHP-12398,2025-09-07,Los Angeles,Shanghai,COSCO,Clear,21.14,0.7,9167,0,0
SHP-12399,2025-02-12,Hamburg,Dubai,Maersk,Rain,14.37,0.45,8173,0,0
SHP-12400,2025-12-04,Singapore,Rotterdam,MSC,Storm,13.66,0.17,4264,0,0
SHP-12401,2025-06-28,Shanghai,Los Angeles,Evergreen,Clear,20.89,0.27,4628,0,0
SHP-12402,2025-11-15,Hamburg,Singapore,Evergreen,Clear,20.96,0.68,7845,1,13
SHP-12403,2025-03-18,Hamburg,Dubai,Maersk,Fog,26.83,0.41,11016,0,0
SHP-12404,2025-06-04,Rotterdam,Singapore,Evergreen,Clear,28.43,0.18,11427,0,0
SHP-12405,2025-01-10,Rotterdam,Hamburg,Hapag-Lloyd,Typhoon,26.1,0.74,6725,0,0
SHP-12406,2025-02-21,Dubai,Rotterdam,Hapag-Lloyd,Clear,27.61,0.16,3559,0,0
SHP-12407,2025-08-10,Singapore,Hamburg,Maersk,Clear,18.82,0.47,6124,0,0
SHP-12408,2025-07-27,Dubai,Los Angeles,Hapag-Lloyd,Storm,21.88,0.65,4445,0,0
SHP-12409,2025-11-26,Shanghai,Los Angeles,Hapag-Lloyd,Clear,16.08,0.82,3062,0,0
SHP-12410,2025-05-27,Hamburg,Shanghai,Hapag-Lloyd,Typhoon,11.9,0.34,8320,0,0
SHP-12411,2025-10-09,Dubai,Shanghai,MSC,Clear,27.96,0.29,11383,0,0
SHP-12412,2025-04-14,Rotterdam,Shanghai,Hapag-Lloyd,Clear,28.42,0.28,10092,0,0
SHP-12413,2025-04-14,Singapore,Rotterdam,Evergreen,Clear,18.99,0.21,4812,0,0
SHP-12414,2025-10-27,Rotterdam,Singapore,Maersk,Clear,13.54,0.19,7965,0,0
SHP-12415,2025-09-04,Dubai,Rotterdam,Evergreen,Clear,13.24,0.23,8040,0,0
SHP-12416,2025-09-07,Singapore,Rotterdam,Evergreen,Clear,22.22,0.63,8058,0,0
SHP-12417,2025-02-25,Shanghai,Rotterdam,Maersk,Rain,17.23,0.52,6934,0,0
SHP-12418,2025-11-07,Los Angeles,Rotterdam,Hapag-Lloyd,Clear,24.82,0.79,8047,0,0
SHP-12419,2025-12-01,Singapore,Shanghai,Hapag-Lloyd,Storm,15.68,0.3,4735,0,0
SHP-12420,2025-09-26,Singapore,Shanghai,Maersk,Clear,20.3,0.46,7540,1,13
SHP-12421,2025-01-17,Singapore,Shanghai,Evergreen,Clear,22.84,0.99,8428,0,0
SHP-12422,2025-11-15,Los Angeles,Shanghai,COSCO,Storm,21.29,0.38,9267,1,12
SHP-12423,2025-01-16,Shanghai,Los Angeles,Evergreen,Clear,25.03,0.64,6468,0,0
SHP-12424,2025-03-23,Shanghai,Rotterdam,MSC,Rain,10.41,0.21,6317,0,0
SHP-12425,2025-03-15,Singapore,Los Angeles,COSCO,Rain,24.46,0.63,5162,0,0
SHP-12426,2025-02-27,Shanghai,Dubai,Evergreen,Storm,26.34,0.71,9611,1,13
SHP-12427,2025-03-08,Dubai,Shanghai,Hapag-Lloyd,Storm,20.94,0.93,4442,1,14
SHP-12428,2025-08-12,Rotterdam,Singapore,Maersk,Typhoon,13.16,0.62,11197,1,12
SHP-12429,2025-04-11,Hamburg,Dubai,MSC,Rain,19.95,0.81,8016,1,8
SHP-12430,2025-09-30,Hamburg,Rotterdam,Evergreen,Clear,19.67,0.82,10237,0,0
SHP-12431,2025-08-20,Los Angeles,Singapore,Evergreen,Clear,22.55,0.34,9518,1,13
SHP-12432,2025-12-21,Los Angeles,Rotterdam,Evergreen,Clear,22.1,0.26,7996,0,0
SHP-12433,2025-10-26,Singapore,Rotterdam,MSC,Storm,16.82,0.62,9963,1,14
SHP-12434,2025-09-23,Hamburg,Singapore,Hapag-Lloyd,Clear,13.63,0.13,10989,0,0
SHP-12435,2025-02-23,Singapore,Shanghai,Maersk,Clear,20.11,0.3,10829,0,0
SHP-12436,2025-04-01,Rotterdam,Singapore,MSC,Fog,20.68,0.24,9417,0,0
SHP-12437,2025-08-22,Rotterdam,Los Angeles,COSCO,Rain,25.66,0.77,9375,0,0
SHP-12438,2025-03-10,Shanghai,Los Angeles,COSCO,Rain,21.53,0.23,8773,0,0
SHP-12439,2025-10-25,Hamburg,Shanghai,Hapag-Lloyd,Clear,29.51,0.95,5722,1,11
SHP-12440,2025-10-03,Singapore,Rotterdam,MSC,Rain,28.01,0.34,5268,0,0
SHP-12441,2025-02-10,Rotterdam,Los Angeles,Maersk,Storm,24.55,0.73,5528,1,2
SHP-12442,2025-12-04,Rotterdam,Dubai,Maersk,Rain,10.98,0.92,10155,0,0
SHP-12443,2025-10-31,Rotterdam,Dubai,MSC,Rain,20.53,0.63,7467,0,0
SHP-12444,2025-01-24,Hamburg,Dubai,MSC,Clear,16.36,0.46,3430,0,0
SHP-12445,2025-01-30,Singapore,Shanghai,Hapag-Lloyd,Clear,13.82,0.16,5720,0,0
SHP-12446,2025-08-06,Shanghai,Singapore,COSCO,Clear,11.28,0.27,5678,0,0
SHP-12447,2025-06-02,Dubai,Singapore,Evergreen,Clear,11.75,0.42,5824,0,0
SHP-12448,2025-05-18,Los Angeles,Rotterdam,Evergreen,Clear,16.51,0.49,8267,0,0
SHP-12449,2025-07-08,Rotterdam,Los Angeles,Evergreen,Clear,13.07,0.13,10995,0,0
SHP-12450,2025-11-10,Rotterdam,Dubai,MSC,Clear,12.2,0.51,7640,0,0
SHP-12451,2025-04-09,Singapore,Los Angeles,Hapag-Lloyd,Clear,19.57,0.7,10968,0,0
SHP-12452,2025-11-24,Singapore,Shanghai,Maersk,Clear,16.48,0.78,6194,1,9
SHP-12453,2025-03-17,Dubai,Shanghai,MSC,Clear,29.03,0.11,3906,0,0
SHP-12454,2025-11-04,Shanghai,Singapore,COSCO,Clear,21.27,0.78,6657,0,0
SHP-12455,2025-02-10,Dubai,Los Angeles,Maersk,Clear,14.63,0.79,6979,0,0
SHP-12456,2025-04-30,Singapore,Los Angeles,COSCO,Clear,10.81,0.58,10570,0,0
SHP-12457,2025-06-27,Singapore,Shanghai,COSCO,Rain,24.07,0.37,10172,0,0
SHP-12458,2025-11-25,Rotterdam,Dubai,Evergreen,Clear,12.74,0.5,3848,0,0
SHP-12459,2025-05-20,Hamburg,Singapore,Hapag-Lloyd,Clear,28.93,0.5,11617,0,0
SHP-12460,2025-04-24,Hamburg,Rotterdam,Hapag-Lloyd,Typhoon,10.11,0.49,11754,0,0
SHP-12461,2025-10-27,Los Angeles,Hamburg,Maersk,Rain,22.27,0.16,3192,0,0
SHP-12462,2025-12-05,Rotterdam,Singapore,Hapag-Lloyd,Rain,12.72,0.3,5433,0,0
SHP-12463,2025-05-14,Shanghai,Dubai,Evergreen,Rain,25.7,0.47,7743,0,0
SHP-12464,2025-03-14,Shanghai,Singapore,Evergreen,Clear,23.11,0.24,11525,0,0
SHP-12465,2025-10-07,Singapore,Shanghai,COSCO,Storm,13.38,0.65,6341,1,13
SHP-12466,2025-10-28,Rotterdam,Shanghai,Hapag-Lloyd,Clear,11.36,0.31,4247,0,0
SHP-12467,2025-07-31,Singapore,Rotterdam,Hapag-Lloyd,Clear,11.06,0.8,5991,0,0
SHP-12468,2025-12-23,Hamburg,Los Angeles,COSCO,Storm,15.35,0.56,5955,0,0
SHP-12469,2025-12-21,Hamburg,Dubai,MSC,Storm,23.88,0.81,10596,0,0
SHP-12470,2025-03-05,Singapore,Rotterdam,COSCO,Rain,15.4,0.58,6488,0,0
SHP-12471,2025-02-01,Dubai,Shanghai,COSCO,Rain,21.7,0.75,8755,0,0
SHP-12472,2025-09-20,Dubai,Rotterdam,Maersk,Typhoon,10.69,0.61,7033,1,2
SHP-12473,2025-07-27,Hamburg,Shanghai,Evergreen,Clear,11.17,0.5,6365,0,0
SHP-12474,2025-04-16,Rotterdam,Shanghai,COSCO,Clear,23.01,0.47,6794,0,0
SHP-12475,2025-05-19,Singapore,Hamburg,Maersk,Clear,17.33,0.63,7028,0,0
SHP-12476,2025-11-25,Shanghai,Dubai,Maersk,Storm,15.77,0.88,7752,0,0
SHP-12477,2025-03-27,Hamburg,Dubai,Maersk,Clear,13.97,0.71,5289,0,0
SHP-12478,2025-07-10,Los Angeles,Singapore,Maersk,Clear,29.05,0.9,4124,0,0
SHP-12479,2025-05-13,Dubai,Rotterdam,MSC,Rain,23.32,0.26,9325,0,0
SHP-12480,2025-10-31,Hamburg,Singapore,COSCO,Clear,28.52,0.69,3075,0,0
SHP-12481,2025-02-06,Los Angeles,Rotterdam,MSC,Clear,11.21,0.64,7878,0,0
SHP-12482,2025-12-04,Hamburg,Dubai,Maersk,Storm,14.95,0.68,7376,0,0
SHP-12483,2025-09-30,Los Angeles,Hamburg,COSCO,Clear,16.46,0.93,10708,1,13
SHP-12484,2025-10-09,Shanghai,Rotterdam,MSC,Rain,11.92,0.87,5603,0,0
SHP-12485,2025-01-02,Hamburg,Rotterdam,Hapag-Lloyd,Clear,16.67,0.17,4420,0,0
SHP-12486,2025-07-01,Shanghai,Singapore,Hapag-Lloyd,Rain,14.46,0.73,4132,0,0
SHP-12487,2025-01-28,Hamburg,Shanghai,MSC,Storm,26.87,0.79,7644,1,2
SHP-12488,2025-10-05,Rotterdam,Dubai,Evergreen,Clear,21.03,0.29,4999,0,0
SHP-12489,2025-12-21,Dubai,Shanghai,Maersk,Clear,19.76,0.87,4862,0,0
SHP-12490,2025-12-18,Shanghai,Dubai,COSCO,Clear,17.87,0.87,10942,0,0
SHP-12491,2025-05-16,Singapore,Shanghai,Hapag-Lloyd,Clear,25.77,0.5,11774,0,0
SHP-12492,2025-07-04,Shanghai,Rotterdam,MSC,Clear,27.9,0.11,3117,0,0
SHP-12493,2025-10-22,Los Angeles,Dubai,Evergreen,Clear,18.43,0.65,8107,0,0
SHP-12494,2025-01-17,Shanghai,Los Angeles,COSCO,Storm,23.42,0.86,6092,1,8
SHP-12495,2025-03-28,Singapore,Los Angeles,Evergreen,Clear,21.24,0.85,6040,0,0
SHP-12496,2025-07-30,Los Angeles,Rotterdam,MSC,Clear,18.65,0.23,10942,0,0
SHP-12497,2025-04-16,Singapore,Rotterdam,Evergreen,Clear,18.61,0.91,3443,1,6
SHP-12498,2025-07-16,Singapore,Los Angeles,Hapag-Lloyd,Clear,16.34,0.57,11447,0,0
SHP-12499,2025-06-27,Rotterdam,Los Angeles,Evergreen,Clear,19.47,0.48,7502,0,0
SHP-12500,2025-04-15,Singapore,Rotterdam,COSCO,Clear,24.44,0.81,6213,0,0
SHP-12501,2025-05-30,Los Angeles,Shanghai,Evergreen,Rain,16.01,0.3,3940,0,0
SHP-12502,2025-09-22,Los Angeles,Shanghai,MSC,Fog,23.28,0.15,5711,1,13
SHP-12503,2025-03-12,Dubai,Los Angeles,Maersk,Clear,18.69,0.73,3857,0,0
SHP-12504,2025-02-15,Hamburg,Shanghai,COSCO,Clear,11.57,0.54,4265,1,4
SHP-12505,2025-08-09,Los Angeles,Dubai,Hapag-Lloyd,Clear,10.3,0.76,7954,1,11
SHP-12506,2025-05-09,Rotterdam,Los Angeles,COSCO,Clear,29.17,0.19,11439,0,0
SHP-12507,2025-09-17,Shanghai,Dubai,Hapag-Lloyd,Rain,17.16,0.57,10772,0,0
SHP-12508,2025-09-29,Los Angeles,Dubai,Maersk,Rain,23.65,0.96,7166,1,5
SHP-12509,2025-04-11,Rotterdam,Dubai,Maersk,Rain,15.07,0.89,6306,0,0
SHP-12510,2025-02-06,Shanghai,Dubai,Hapag-Lloyd,Clear,22.16,0.53,10323,0,0
SHP-12511,2025-01-10,Shanghai,Singapore,MSC,Clear,17.79,0.6,3253,0,0
SHP-12512,2025-08-17,Los Angeles,Rotterdam,MSC,Storm,29.43,0.52,11923,0,0
SHP-12513,2025-03-02,Shanghai,Hamburg,Evergreen,Storm,28.24,0.94,7647,1,3
SHP-12514,2025-06-22,Rotterdam,Los Angeles,Maersk,Rain,14.16,0.35,7708,0,0
SHP-12515,2025-03-04,Rotterdam,Singapore,MSC,Clear,14.79,0.32,6210,0,0
SHP-12516,2025-05-27,Rotterdam,Los Angeles,MSC,Rain,22.25,0.26,10056,0,0
SHP-12517,2025-09-30,Rotterdam,Shanghai,Evergreen,Clear,29.05,0.23,8845,0,0
SHP-12518,2025-06-19,Shanghai,Los Angeles,COSCO,Clear,17.86,0.94,11373,0,0
SHP-12519,2025-05-12,Singapore,Rotterdam,Hapag-Lloyd,Rain,24.4,0.39,6627,1,12
SHP-12520,2025-12-09,Dubai,Rotterdam,Evergreen,Clear,15.48,0.25,6359,0,0
SHP-12521,2025-10-05,Los Angeles,Dubai,Hapag-Lloyd,Fog,13.26,0.34,3692,0,0
SHP-12522,2025-08-05,Los Angeles,Rotterdam,Maersk,Rain,22.87,0.85,3508,1,4
SHP-12523,2025-06-11,Dubai,Los Angeles,MSC,Rain,22.4,0.48,4437,1,5
SHP-12524,2025-02-14,Los Angeles,Shanghai,MSC,Clear,23.81,0.93,11373,1,9
SHP-12525,2025-02-24,Singapore,Hamburg,Maersk,Rain,19.56,0.72,8859,0,0
SHP-12526,2025-03-27,Shanghai,Los Angeles,MSC,Storm,17.56,0.18,11447,1,11
SHP-12527,2025-03-31,Los Angeles,Rotterdam,MSC,Clear,11.7,0.52,6121,0,0
SHP-12528,2025-04-06,Rotterdam,Hamburg,Evergreen,Clear,23.2,0.85,5668,0,0
SHP-12529,2025-02-11,Los Angeles,Rotterdam,COSCO,Clear,15.06,0.63,8481,0,0
SHP-12530,2025-12-16,Singapore,Shanghai,COSCO,Storm,16.65,0.27,11179,0,0
SHP-12531,2025-09-11,Shanghai,Hamburg,Maersk,Clear,26.39,0.96,9610,0,0
SHP-12532,2025-10-16,Los Angeles,Singapore,COSCO,Clear,20.31,0.48,7846,0,0
SHP-12533,2025-02-17,Singapore,Dubai,MSC,Fog,28.86,0.92,8179,1,4
SHP-12534,2025-12-16,Rotterdam,Hamburg,Hapag-Lloyd,Clear,21.31,0.34,3075,0,0
SHP-12535,2025-06-06,Hamburg,Dubai,MSC,Rain,19.39,0.42,4810,0,0
SHP-12536,2025-09-04,Los Angeles,Rotterdam,Hapag-Lloyd,Clear,15.56,0.8,4354,0,0
SHP-12537,2025-10-15,Hamburg,Shanghai,Hapag-Lloyd,Rain,18.08,0.41,10540,0,0
SHP-12538,2025-02-03,Dubai,Los Angeles,MSC,Storm,23.27,0.62,7786,1,10
SHP-12539,2025-09-06,Hamburg,Singapore,Maersk,Clear,21.46,0.19,8462,0,0
SHP-12540,2025-12-03,Los Angeles,Rotterdam,Hapag-Lloyd,Storm,29.15,0.98,8750,0,0
SHP-12541,2025-01-11,Singapore,Rotterdam,COSCO,Clear,26.95,0.46,4542,0,0
SHP-12542,2025-08-30,Shanghai,Dubai,Evergreen,Rain,26.66,0.36,6761,1,6
SHP-12543,2025-08-18,Dubai,Rotterdam,Maersk,Clear,12.9,0.68,9407,0,0
SHP-12544,2025-07-19,Los Angeles,Dubai,Maersk,Clear,12.21,0.37,5075,0,0
SHP-12545,2025-06-14,Dubai,Los Angeles,Hapag-Lloyd,Storm,12.21,0.4,4978,1,12
SHP-12546,2025-05-15,Dubai,Shanghai,COSCO,Rain,25.92,0.43,3053,0,0
SHP-12547,2025-08-24,Dubai,Rotterdam,Maersk,Clear,10.72,0.34,7660,0,0
SHP-12548,2025-05-28,Dubai,Singapore,Hapag-Lloyd,Clear,17.48,0.27,6517,0,0
SHP-12549,2025-08-03,Shanghai,Hamburg,COSCO,Rain,14.47,0.43,11725,0,0
SHP-12550,2025-06-10,Shanghai,Rotterdam,Hapag-Lloyd,Rain,29.95,0.67,5878,0,0
SHP-12551,2025-11-17,Singapore,Hamburg,Maersk,Clear,24.01,0.21,11177,0,0
SHP-12552,2025-11-05,Hamburg,Los Angeles,COSCO,Clear,20.32,0.99,7506,1,3
SHP-12553,2025-08-23,Los Angeles,Singapore,Evergreen,Clear,17.85,0.75,10928,0,0
SHP-12554,2025-04-25,Los Angeles,Singapore,Evergreen,Clear,20.56,0.96,4153,0,0
SHP-12555,2025-06-22,Dubai,Shanghai,MSC,Rain,21.49,0.2,3130,1,7
SHP-12556,2025-09-14,Los Angeles,Hamburg,MSC,Clear,24.18,0.67,7707,0,0
SHP-12557,2025-10-31,Rotterdam,Hamburg,Evergreen,Clear,29.33,0.49,8116,0,0
SHP-12558,2025-08-23,Shanghai,Singapore,Maersk,Rain,28.59,0.61,10583,0,0
SHP-12559,2025-08-02,Singapore,Shanghai,Hapag-Lloyd,Clear,16.89,0.92,9333,0,0
SHP-12560,2025-04-06,Dubai,Rotterdam,Evergreen,Fog,25.14,0.33,8893,0,0
SHP-12561,2025-01-16,Singapore,Dubai,Maersk,Rain,29.59,0.86,6891,0,0
SHP-12562,2025-02-15,Hamburg,Rotterdam,Evergreen,Clear,21.87,0.19,4421,0,0
SHP-12563,2025-05-24,Singapore,Hamburg,Hapag-Lloyd,Clear,29.27,0.67,3243,1,2
SHP-12564,2025-12-27,Dubai,Singapore,Evergreen,Clear,12.23,0.8,5965,1,13
SHP-12565,2025-05-01,Los Angeles,Shanghai,Evergreen,Clear,28.31,0.43,6236,0,0
SHP-12566,2025-01-29,Singapore,Shanghai,Hapag-Lloyd,Clear,19.13,0.53,8655,0,0
SHP-12567,2025-10-28,Singapore,Shanghai,Evergreen,Typhoon,25.06,0.17,11306,0,0
SHP-12568,2025-12-17,Rotterdam,Shanghai,COSCO,Rain,13.21,0.25,8505,0,0
SHP-12569,2025-06-20,Hamburg,Singapore,Evergreen,Rain,24.63,0.41,8440,0,0
SHP-12570,2025-11-21,Rotterdam,Hamburg,Evergreen,Clear,25.17,0.6,6917,0,0
SHP-12571,2025-08-03,Shanghai,Los Angeles,MSC,Clear,27.65,0.69,7140,0,0
SHP-12572,2025-05-31,Hamburg,Los Angeles,COSCO,Rain,24.69,0.76,8064,1,12
SHP-12573,2025-12-03,Shanghai,Singapore,Evergreen,Clear,21.75,0.48,11795,0,0
SHP-12574,2025-03-24,Hamburg,Rotterdam,Maersk,Rain,29.37,0.21,10742,0,0
SHP-12575,2025-10-06,Dubai,Hamburg,Hapag-Lloyd,Clear,12.26,0.23,9668,0,0
SHP-12576,2025-04-01,Hamburg,Singapore,MSC,Clear,18.49,0.55,3533,0,0
SHP-12577,2025-05-24,Hamburg,Rotterdam,MSC,Fog,25.88,0.21,5432,0,0
SHP-12578,2025-04-12,Dubai,Shanghai,Evergreen,Clear,23.11,0.69,5974,1,5
SHP-12579,2025-07-08,Singapore,Shanghai,Hapag-Lloyd,Typhoon,10.28,0.52,5891,1,8
SHP-12580,2025-04-05,Dubai,Shanghai,Hapag-Lloyd,Clear,17.51,0.27,10225,0,0
SHP-12581,2025-10-29,Hamburg,Rotterdam,MSC,Clear,17.4,0.64,9996,0,0
SHP-12582,2025-05-18,Los Angeles,Dubai,Hapag-Lloyd,Typhoon,22.07,0.35,6665,1,8
SHP-12583,2025-05-25,Singapore,Hamburg,MSC,Rain,14.77,0.57,10904,0,0
SHP-12584,2025-06-18,Hamburg,Los Angeles,COSCO,Typhoon,22.15,0.32,10958,0,0
SHP-12585,2025-06-15,Rotterdam,Los Angeles,Maersk,Clear,21.29,0.74,5487,0,0
SHP-12586,2025-07-31,Hamburg,Rotterdam,MSC,Clear,24.87,0.37,3068,1,14
SHP-12587,2025-03-27,Singapore,Shanghai,COSCO,Clear,11.35,0.29,9468,0,0
SHP-12588,2025-02-05,Rotterdam,Los Angeles,Hapag-Lloyd,Rain,25.39,0.77,10513,1,2
SHP-12589,2025-05-22,Hamburg,Shanghai,COSCO,Clear,12.89,0.46,11348,0,0
SHP-12590,2025-01-13,Shanghai,Hamburg,Evergreen,Rain,14.04,0.6,5823,0,0
SHP-12591,2025-05-12,Singapore,Rotterdam,Hapag-Lloyd,Rain,20.89,0.95,11990,0,0
SHP-12592,2025-11-07,Shanghai,Los Angeles,Evergreen,Clear,10.33,0.16,5847,0,0
SHP-12593,2025-09-27,Los Angeles,Singapore,Evergreen,Clear,14.01,0.89,8817,1,4
SHP-12594,2025-12-24,Dubai,Shanghai,Hapag-Lloyd,Clear,10.94,0.83,6705,0,0
SHP-12595,2025-10-17,Hamburg,Los Angeles,Hapag-Lloyd,Clear,25.57,0.99,4381,0,0
SHP-12596,2025-09-22,Singapore,Los Angeles,Maersk,Clear,24.76,0.85,7419,0,0
SHP-12597,2025-01-17,Los Angeles,Shanghai,Hapag-Lloyd,Clear,24.14,0.59,10152,1,12
SHP-12598,2025-07-08,Hamburg,Los Angeles,MSC,Clear,26.66,0.88,5201,1,2
SHP-12599,2025-04-23,Shanghai,Singapore,COSCO,Rain,18.72,0.68,3146,0,0
SHP-12600,2025-12-21,Rotterdam,Dubai,COSCO,Storm,26.98,0.92,11150,1,9
SHP-12601,2025-09-14,Los Angeles,Rotterdam,Evergreen,Clear,21.3,0.49,11570,0,0
SHP-12602,2025-12-17,Singapore,Los Angeles,Maersk,Clear,24.46,0.44,5678,1,7
SHP-12603,2025-01-12,Los Angeles,Rotterdam,Maersk,Clear,17.62,0.44,6219,0,0
SHP-12604,2025-09-02,Singapore,Rotterdam,Maersk,Storm,11.63,0.57,5055,1,11
SHP-12605,2025-06-13,Shanghai,Rotterdam,Hapag-Lloyd,Clear,25.33,0.83,3199,0,0
SHP-12606,2025-11-05,Los Angeles,Hamburg,Maersk,Clear,27.33,0.64,10181,0,0
SHP-12607,2025-12-25,Rotterdam,Dubai,Maersk,Rain,15.62,0.29,4002,0,0
SHP-12608,2025-08-19,Rotterdam,Hamburg,Maersk,Rain,23.82,0.84,4470,1,10
SHP-12609,2025-01-25,Hamburg,Shanghai,Evergreen,Rain,15.44,0.57,10156,0,0
SHP-12610,2025-06-15,Hamburg,Singapore,COSCO,Clear,16.79,0.62,4612,0,0
SHP-12611,2025-02-01,Singapore,Rotterdam,Hapag-Lloyd,Fog,21.28,0.88,9896,0,0
SHP-12612,2025-04-18,Singapore,Rotterdam,Evergreen,Clear,15.51,0.31,4256,0,0
SHP-12613,2025-05-04,Singapore,Los Angeles,Hapag-Lloyd,Storm,23.16,0.29,8727,0,0
SHP-12614,2025-11-13,Singapore,Los Angeles,Maersk,Clear,24.9,0.14,5123,0,0
SHP-12615,2025-03-22,Hamburg,Los Angeles,Hapag-Lloyd,Clear,17.67,0.94,6472,0,0
SHP-12616,2025-08-25,Hamburg,Shanghai,Hapag-Lloyd,Clear,15.16,0.91,5449,1,13
SHP-12617,2025-12-30,Los Angeles,Shanghai,COSCO,Rain,26.45,0.76,8903,0,0
SHP-12618,2025-11-20,Rotterdam,Los Angeles,Maersk,Clear,21.02,0.74,9236,0,0
SHP-12619,2025-09-03,Los Angeles,Hamburg,Maersk,Clear,12.39,0.18,11150,0,0
SHP-12620,2025-02-03,Hamburg,Singapore,Evergreen,Storm,18.53,0.84,4762,1,3
SHP-12621,2025-01-05,Singapore,Hamburg,Evergreen,Clear,28.0,0.89,9377,0,0
SHP-12622,2025-12-31,Singapore,Shanghai,COSCO,Rain,19.96,0.64,8478,0,0
SHP-12623,2025-10-08,Rotterdam,Los Angeles,Hapag-Lloyd,Clear,21.91,0.91,6006,1,6
SHP-12624,2025-03-12,Shanghai,Dubai,Evergreen,Fog,12.8,0.16,7721,0,0
SHP-12625,2025-03-28,Hamburg,Shanghai,COSCO,Clear,11.25,0.68,4651,0,0
SHP-12626,2025-05-09,Shanghai,Hamburg,Maersk,Rain,24.58,0.42,9949,0,0
SHP-12627,2025-09-18,Shanghai,Dubai,COSCO,Clear,18.66,0.78,6621,1,4
